tr_id,p_id,c_id,tr_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
14884,5,2618,17-05-2017 00:00,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0
14885,80,3004,03-05-2017 00:00,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,36145.0
14886,1,1128,20-07-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0
14887,43,3108,30-06-2017 00:00,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
14888,0,76,25-03-2017 00:00,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37698.0
14889,15,2751,10-10-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295.0
14890,0,1681,20-07-2017 00:00,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35470.0
14891,21,1927,12-04-2017 00:00,True,Approved,Solex,Standard,medium,large,1071.23,380.74,36334.0
14892,69,2217,13-02-2017 00:00,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0
14893,73,49,19-07-2017 00:00,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
14894,25,1930,13-03-2017 00:00,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0
14895,25,2989,18-09-2017 00:00,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,42295.0
14896,0,1714,27-01-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40336.0
14897,8,1400,17-04-2017 00:00,True,Cancelled,Solex,Road,medium,small,1703.52,1516.13,34586.0
14898,62,721,08-05-2017 00:00,True,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
14899,69,10,09-08-2017 00:00,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,38859.0
14900,37,783,01-03-2017 00:00,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36146.0
14901,41,216,11-02-2017 00:00,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,35160.0
14902,62,2270,19-06-2017 00:00,False,Approved,Solex,Standard,medium,medium,478.16,298.72,41245.0
14903,80,2700,31-01-2017 00:00,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0
14904,78,2533,14-05-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,42218.0
14905,0,3447,18-08-2017 00:00,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
14906,100,65,22-06-2017 00:00,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,38193.0
14907,38,1971,15-01-2017 00:00,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,39427.0
14908,47,1025,31-10-2017 00:00,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41064.0
14909,52,2973,16-07-2017 00:00,False,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
14910,73,1482,27-02-2017 00:00,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
14911,17,351,20-10-2017 00:00,False,Approved,Solex,Standard,high,medium,1024.66,614.8,42404.0
14912,2,2908,29-05-2017 00:00,False,Approved,Solex,Standard,medium,medium,71.49,53.62,37659.0
14913,50,3155,06-11-2017 00:00,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915.0
14914,68,3228,31-03-2017 00:00,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0
14915,41,1982,07-09-2017 00:00,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,35160.0
14916,67,1739,17-09-2017 00:00,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0
14917,5,1695,22-04-2017 00:00,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0
14918,63,2165,08-08-2017 00:00,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
14919,0,2182,10-04-2017 00:00,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33888.0
14920,51,310,19-09-2017 00:00,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,39915.0
14921,2,590,11-09-2017 00:00,False,Approved,Solex,Standard,medium,medium,71.49,53.62,41167.0
14922,0,448,23-03-2017 00:00,True,Approved,Nio Cycles,Standard,,,1660.68,556.0469512209312,38216.0
14923,68,2702,24-05-2017 00:00,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,42105.0
14924,70,1513,11-05-2017 00:00,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,34996.0
14925,70,144,16-03-2017 00:00,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0
14926,48,1234,12-06-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0
14927,77,484,27-10-2017 00:00,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0
14928,97,1994,11-06-2017 00:00,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0
14929,62,639,23-03-2017 00:00,False,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
14930,32,938,08-09-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0
14931,31,1,14-12-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37337.0
14932,49,1785,21-01-2017 00:00,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0
14933,37,2013,13-11-2017 00:00,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0
14934,70,647,02-02-2017 00:00,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,36833.0
14935,36,2812,15-07-2017 00:00,False,Approved,Solex,Standard,low,medium,1289.85,74.51,35470.0
14936,32,2203,05-08-2017 00:00,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,36367.0
14937,26,1597,26-03-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0
14938,57,1906,21-04-2017 00:00,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
14939,99,1807,23-06-2017 00:00,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,37220.0
14940,24,570,25-11-2017 00:00,False,Approved,Solex,Road,medium,large,1777.8,820.78,34115.0
14941,78,1603,07-12-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,37873.0
14942,90,825,20-12-2017 00:00,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37626.0
14943,21,3064,23-05-2017 00:00,False,Approved,Solex,Standard,medium,large,1071.23,380.74,34165.0
14944,10,221,02-02-2017 00:00,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
14945,59,145,24-05-2017 00:00,False,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
14946,35,539,09-09-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
14947,15,423,25-01-2017 00:00,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0
14948,15,3014,18-02-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
14949,3,648,01-02-2017 00:00,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0
14950,44,445,15-05-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
14951,63,528,22-04-2017 00:00,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
14952,79,1611,15-02-2017 00:00,True,Approved,Solex,Touring,medium,large,2083.94,675.03,36145.0
14953,0,1358,05-11-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0
14954,57,3445,13-05-2017 00:00,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34143.0
14955,75,2793,06-03-2017 00:00,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,33429.0
14956,45,22,24-09-2017 00:00,True,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
14957,22,1580,16-04-2017 00:00,False,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0
14958,19,1958,22-10-2017 00:00,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
14959,0,2045,13-09-2017 00:00,False,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0
14960,54,938,30-10-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
14961,57,2771,16-11-2017 00:00,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,39880.0
14962,78,2190,01-07-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0
14963,6,1176,14-10-2017 00:00,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,42560.0
14964,49,2385,31-10-2017 00:00,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0
14965,31,1616,05-06-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,39031.0
14966,46,965,05-02-2017 00:00,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,39526.0
14967,3,3204,04-08-2017 00:00,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,42145.0
14968,87,2540,10-04-2017 00:00,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,34079.0
14969,27,3476,20-08-2017 00:00,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0
14970,57,3045,17-09-2017 00:00,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42295.0
14971,63,2787,23-11-2017 00:00,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
14972,84,1331,25-12-2017 00:00,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0
14973,22,2063,11-03-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
14974,26,2388,02-07-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0
14975,49,717,26-07-2017 00:00,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37823.0
14976,12,775,26-10-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0
14977,97,1772,15-07-2017 00:00,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,42560.0
14978,88,877,03-07-2017 00:00,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36367.0
14979,5,1678,23-10-2017 00:00,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649.0
14980,94,2653,22-06-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0
14981,92,3164,27-07-2017 00:00,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37539.0
14982,38,29,08-12-2017 00:00,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0
14983,88,1468,16-01-2017 00:00,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0
14984,42,2576,07-05-2017 00:00,False,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0
14985,4,3495,11-02-2017 00:00,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
14986,6,457,06-09-2017 00:00,True,Approved,Solex,Standard,high,medium,748.17,448.9,42710.0
14987,53,442,06-02-2017 00:00,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0
14988,38,1460,15-05-2017 00:00,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,42145.0
14989,58,1991,15-01-2017 00:00,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42172.0
14990,96,174,26-10-2017 00:00,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
14991,22,2071,14-02-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
14992,64,2843,17-07-2017 00:00,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,33879.0
14993,48,3275,31-03-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0
14994,35,3112,19-12-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
14995,82,2712,04-01-2017 00:00,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337.0
14996,52,599,06-09-2017 00:00,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37823.0
14997,13,3343,20-07-2017 00:00,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,39880.0
14998,23,3246,18-05-2017 00:00,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
14999,14,1507,31-08-2017 00:00,False,Approved,Solex,Standard,high,large,1842.92,1105.75,40553.0
15000,77,276,26-01-2017 00:00,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0
15001,8,1547,12-08-2017 00:00,True,Approved,Solex,Road,medium,small,1703.52,1516.13,41701.0
15002,87,2475,10-05-2017 00:00,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0
15003,67,2540,29-07-2017 00:00,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,42710.0
15004,38,933,14-09-2017 00:00,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0
15005,59,2228,30-01-2017 00:00,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
15006,27,1498,19-05-2017 00:00,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,42696.0
15007,25,3223,07-02-2017 00:00,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33552.0
15008,64,3210,21-12-2017 00:00,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0
15009,61,1975,25-03-2017 00:00,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0
15010,82,1722,19-03-2017 00:00,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0
15011,54,3104,26-07-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295.0
15012,49,1585,24-06-2017 00:00,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,33259.0
15013,30,198,16-08-2017 00:00,True,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0
15014,35,1405,03-06-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167.0
15015,34,2784,17-10-2017 00:00,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0
15016,57,1101,08-09-2017 00:00,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
15017,76,1411,07-08-2017 00:00,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41533.0
15018,55,1245,02-02-2017 00:00,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0
15019,57,2537,31-05-2017 00:00,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,41047.0
15020,33,903,20-05-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0
15021,77,3115,09-06-2017 00:00,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0
15022,90,1726,27-04-2017 00:00,False,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
15023,82,3380,02-08-2017 00:00,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,36334.0
15024,1,8,21-04-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,35667.0
15025,94,2598,04-10-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0
15026,64,1619,25-06-2017 00:00,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,40410.0
15027,32,1066,06-06-2017 00:00,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0
15028,34,407,04-02-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,39880.0
15029,28,2955,15-05-2017 00:00,False,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0
15030,50,2574,12-11-2017 00:00,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
15031,91,833,10-05-2017 00:00,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,35455.0
15032,15,35,28-03-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,35667.0
15033,19,2248,31-03-2017 00:00,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
15034,83,1374,25-03-2017 00:00,True,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0
15035,68,1783,27-06-2017 00:00,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,42105.0
15036,34,1327,03-02-2017 00:00,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0
15037,7,1481,02-02-2017 00:00,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0
15038,55,2194,09-09-2017 00:00,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,33259.0
15039,94,2169,05-02-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0
15040,37,1891,10-10-2017 00:00,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,42105.0
15041,0,3375,18-12-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40336.0
15042,40,2348,31-10-2017 00:00,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0
15043,13,1219,30-08-2017 00:00,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
15044,18,2912,05-01-2017 00:00,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0
15045,21,1531,10-05-2017 00:00,True,Approved,Solex,Standard,medium,large,1071.23,380.74,34165.0
15046,0,1151,05-01-2017 00:00,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,42218.0
15047,42,990,21-07-2017 00:00,False,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,34071.0
15048,5,3127,14-02-2017 00:00,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0
15049,74,2668,30-10-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
15050,3,1462,27-07-2017 00:00,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39298.0
15051,40,1998,27-07-2017 00:00,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,40649.0
15052,0,88,12-03-2017 00:00,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,34143.0
15053,0,2422,19-05-2017 00:00,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0
15054,57,2428,30-08-2017 00:00,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34143.0
15055,24,2513,15-09-2017 00:00,False,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
15056,7,2506,01-06-2017 00:00,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0
15057,89,360,03-02-2017 00:00,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
15058,26,886,16-01-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0
15059,74,768,23-05-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,37873.0
15060,40,3216,09-11-2017 00:00,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,41848.0
15061,14,816,23-06-2017 00:00,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0
15062,86,2606,18-02-2017 00:00,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0
15063,21,373,21-05-2017 00:00,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
15064,67,1056,06-12-2017 00:00,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0
15065,24,884,11-05-2017 00:00,False,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
15066,100,820,23-11-2017 00:00,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0
15067,0,1331,08-02-2017 00:00,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0
15068,9,1638,03-12-2017 00:00,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,37838.0
15069,43,32,14-01-2017 00:00,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
15070,70,849,29-10-2017 00:00,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0
15071,63,3050,02-07-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0
15072,42,1705,15-12-2017 00:00,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0
15073,46,3251,14-05-2017 00:00,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36498.0
15074,46,1263,04-03-2017 00:00,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
15075,55,2041,28-01-2017 00:00,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0
15076,45,2538,09-10-2017 00:00,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,33549.0
15077,8,1954,07-09-2017 00:00,True,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0
15078,3,3058,06-12-2017 00:00,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39526.0
15079,12,3452,28-12-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,34170.0
15080,66,2689,29-12-2017 00:00,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0
15081,25,1458,01-06-2017 00:00,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0
15082,20,1677,24-04-2017 00:00,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,42404.0
15083,60,1129,14-03-2017 00:00,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,38647.0
15084,47,2880,22-09-2017 00:00,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0
15085,91,2082,18-10-2017 00:00,True,Approved,Solex,Standard,medium,medium,100.35,75.26,36833.0
15086,52,3422,01-11-2017 00:00,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0
15087,50,3210,15-01-2017 00:00,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
15088,1,1467,18-11-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0
15089,99,1549,13-09-2017 00:00,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0
15090,49,1502,07-05-2017 00:00,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0
15091,0,1432,16-02-2017 00:00,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,41047.0
15092,90,2610,14-08-2017 00:00,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0
15093,73,380,20-06-2017 00:00,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
15094,30,3349,12-04-2017 00:00,True,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0
15095,0,3429,22-03-2017 00:00,True,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
15096,32,894,03-01-2017 00:00,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,34079.0
15097,39,1925,25-12-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,35560.0
15098,94,697,15-05-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0
15099,28,2951,04-09-2017 00:00,True,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0
15100,22,1167,22-11-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
15101,49,13,01-03-2017 00:00,True,Approved,Solex,Standard,medium,large,1061.56,733.58,36146.0
15102,35,1375,24-05-2017 00:00,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,37337.0
15103,63,1610,30-07-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,42696.0
15104,97,2027,16-12-2017 00:00,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0
15105,13,2646,30-08-2017 00:00,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
15106,67,1954,09-07-2017 00:00,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0
15107,98,315,17-11-2017 00:00,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0
15108,11,3094,08-04-2017 00:00,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0
15109,98,842,17-01-2017 00:00,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0
15110,56,883,13-11-2017 00:00,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0
15111,55,1644,20-09-2017 00:00,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0
15112,100,825,06-02-2017 00:00,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0
15113,46,3381,05-04-2017 00:00,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
15114,88,3296,13-03-2017 00:00,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38482.0
15115,92,1699,10-01-2017 00:00,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
15116,9,2502,10-04-2017 00:00,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216.0
15117,3,3215,25-03-2017 00:00,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34115.0
15118,26,1557,24-01-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0
15119,46,3386,07-10-2017 00:00,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0
15120,52,1520,16-07-2017 00:00,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0
15121,62,270,19-12-2017 00:00,True,Approved,Solex,Standard,medium,medium,478.16,298.72,38647.0
15122,40,1801,01-06-2017 00:00,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0
15123,85,3066,17-01-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38206.0
15124,9,1001,10-02-2017 00:00,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0
15125,81,2587,29-08-2017 00:00,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0
15126,19,1270,24-03-2017 00:00,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
15127,56,1139,22-10-2017 00:00,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,40779.0
15128,20,626,09-02-2017 00:00,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0
15129,95,1068,17-01-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,38002.0
15130,40,3157,20-04-2017 00:00,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38991.0
15131,35,2899,30-11-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
15132,41,3335,17-08-2017 00:00,False,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
15133,86,2640,20-03-2017 00:00,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0
15134,42,2633,20-01-2017 00:00,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,34071.0
15135,91,409,17-05-2017 00:00,False,Approved,Solex,Standard,medium,medium,100.35,75.26,37626.0
15136,89,1024,26-11-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38991.0
