"id_","t_date","t_type","t_amt","has_credit_card","account_type"
"78","22-03-2020","purchase","511","Yes","Savings"
"78","24-03-2020","deposit","659","No","Current"
"78","11-02-2020","deposit","108","No","Savings"
"78","13-03-2020","purchase","103","Yes","Savings"
"78","12-02-2020","withdrawal","289","Yes","Savings"
"78","31-01-2020","purchase","292","No","Savings"
"78","03-02-2020","purchase","935","No","Current"
"78","05-02-2020","purchase","640","No","Savings"
"78","16-02-2020","deposit","300","No","Savings"
"232","11-01-2020","deposit","833","Yes","Current"
"232","23-01-2020","deposit","551","Yes","Savings"
"232","09-03-2020","purchase","22","Yes","Savings"
"232","08-02-2020","purchase","227","No","Current"
"232","16-02-2020","purchase","502","No","Savings"
"232","21-02-2020","withdrawal","252","Yes","Salary"
"232","27-01-2020","purchase","809","No","Salary"
"232","06-03-2020","withdrawal","738","Yes","NRI"
"232","27-02-2020","deposit","455","Yes","Savings"
"232","28-03-2020","deposit","584","Yes","NRI"
"232","10-02-2020","deposit","411","No","Salary"
"232","30-03-2020","deposit","235","No","Current"
"232","10-02-2020","withdrawal","54","No","Current"
"232","16-02-2020","purchase","612","No","Current"
"232","20-02-2020","deposit","227","No","Savings"
"260","07-03-2020","withdrawal","952","No","Current"
"260","28-01-2020","deposit","966","Yes","Savings"
"260","24-03-2020","deposit","996","No","Savings"
"246","25-03-2020","withdrawal","689","Yes","Savings"
"246","10-02-2020","deposit","609","No","Savings"
"246","09-04-2020","withdrawal","955","No","Current"
"246","03-03-2020","deposit","909","No","Savings"
"246","07-04-2020","deposit","265","No","Savings"
"246","18-02-2020","purchase","531","Yes","Current"
"246","03-04-2020","purchase","859","Yes","Savings"
"246","05-03-2020","withdrawal","527","Yes","Current"
"246","08-04-2020","purchase","860","No","Savings"
"24","09-03-2020","purchase","545","No","Salary"
"24","09-03-2020","deposit","275","Yes","Salary"
"24","17-02-2020","deposit","275","Yes","NRI"
"24","12-02-2020","deposit","440","No","Savings"
"24","09-02-2020","withdrawal","149","No","NRI"
"24","12-02-2020","purchase","218","No","Salary"
"24","07-02-2020","withdrawal","505","No","Current"
"24","06-03-2020","purchase","289","Yes","Current"
"24","29-02-2020","deposit","355","Yes","Current"
"15","02-04-2020","deposit","723","Yes","Savings"
"486","21-01-2020","withdrawal","308","No","Current"
"486","08-02-2020","withdrawal","618","No","Savings"
"486","22-01-2020","purchase","854","Yes","Savings"
"486","30-01-2020","withdrawal","882","No","Savings"
"486","10-03-2020","withdrawal","858","Yes","Savings"
"340","18-01-2020","withdrawal","699","Yes","Current"
"340","18-03-2020","deposit","356","Yes","Savings"
"340","18-01-2020","purchase","443","No","Savings"
"340","19-02-2020","deposit","930","No","Current"
"340","18-02-2020","purchase","546","No","Savings"
"340","30-03-2020","purchase","631","No","Current"
"340","13-03-2020","withdrawal","874","No","Savings"
"340","24-03-2020","deposit","547","No","Salary"
"340","01-04-2020","deposit","831","Yes","Salary"
"340","13-02-2020","deposit","880","No","NRI"
"340","15-03-2020","deposit","665","Yes","Savings"
"340","17-03-2020","deposit","203","No","NRI"
"340","18-03-2020","withdrawal","756","No","Salary"
"340","06-02-2020","deposit","644","No","Current"
"340","02-03-2020","deposit","154","No","Current"
"340","04-02-2020","purchase","17","Yes","Current"
"340","14-02-2020","purchase","529","Yes","Savings"
"340","21-03-2020","deposit","619","Yes","Current"
"44","08-04-2020","purchase","320","No","Savings"
"44","12-02-2020","deposit","671","No","Savings"
"44","20-01-2020","withdrawal","761","Yes","Savings"
"471","09-03-2020","deposit","49","Yes","Savings"
"471","07-03-2020","deposit","211","No","Current"
"471","02-03-2020","deposit","197","No","Savings"
"471","09-04-2020","deposit","649","No","Savings"
"459","25-02-2020","withdrawal","880","No","Current"
"459","19-02-2020","deposit","247","Yes","Savings"
"459","19-03-2020","purchase","394","Yes","Current"
"459","16-01-2020","purchase","611","Yes","Savings"
"459","01-03-2020","deposit","457","No","Salary"
"459","13-02-2020","withdrawal","971","No","Salary"
"459","14-03-2020","deposit","15","Yes","NRI"
"459","17-02-2020","purchase","585","No","Savings"
"459","16-02-2020","purchase","456","Yes","NRI"
"459","24-02-2020","purchase","543","Yes","Salary"
"459","02-02-2020","deposit","168","Yes","Current"
"459","23-02-2020","purchase","138","No","Current"
"274","07-01-2020","deposit","763","No","Current"
"274","13-02-2020","deposit","192","No","Savings"
"274","09-02-2020","purchase","949","No","Current"
"274","12-03-2020","purchase","345","No","Savings"
"274","01-03-2020","deposit","156","No","Savings"
"274","15-02-2020","deposit","815","Yes","Savings"
"274","04-01-2020","withdrawal","839","No","Savings"
"274","04-01-2020","purchase","359","Yes","Current"
"274","03-01-2020","withdrawal","437","No","Savings"
"274","23-02-2020","withdrawal","493","No","Savings"
"274","03-01-2020","purchase","174","No","Current"
"274","18-01-2020","purchase","318","No","Savings"
"274","17-02-2020","deposit","554","Yes","Savings"
"274","08-01-2020","withdrawal","217","Yes","Current"
"274","28-02-2020","deposit","79","Yes","Savings"
"274","09-03-2020","deposit","895","No","Salary"
"103","26-03-2020","purchase","406","No","Salary"
"103","19-03-2020","withdrawal","839","Yes","NRI"
"103","18-01-2020","withdrawal","512","Yes","Savings"
"103","18-03-2020","purchase","688","No","NRI"
"103","16-02-2020","purchase","555","No","Salary"
"103","09-03-2020","deposit","410","No","Current"
"103","10-03-2020","deposit","358","No","Current"
"103","19-03-2020","purchase","435","Yes","Current"
"103","16-02-2020","purchase","535","Yes","Savings"
"103","18-01-2020","deposit","459","Yes","Current"
"103","19-03-2020","deposit","193","No","Savings"
"103","14-01-2020","withdrawal","353","No","Savings"
"101","07-03-2020","withdrawal","895","Yes","Savings"
"101","18-01-2020","purchase","620","No","Savings"
"101","12-03-2020","deposit","544","Yes","Current"
"101","16-03-2020","purchase","463","Yes","Savings"
"101","05-02-2020","withdrawal","840","Yes","Savings"
"101","15-03-2020","purchase","535","No","Current"
"335","07-02-2020","deposit","217","No","Savings"
"335","27-01-2020","purchase","93","No","Current"
"335","03-03-2020","withdrawal","641","No","Savings"
"335","30-03-2020","deposit","605","No","Salary"
"335","24-03-2020","deposit","227","No","Salary"
"335","10-03-2020","deposit","586","Yes","NRI"
"335","27-02-2020","withdrawal","247","No","Savings"
"335","12-02-2020","purchase","816","Yes","NRI"
"335","07-02-2020","purchase","78","No","Salary"
"461","21-01-2020","purchase","736","No","Current"
"461","18-01-2020","deposit","386","No","Current"
"461","10-01-2020","deposit","752","No","Current"
"461","19-01-2020","deposit","400","Yes","Savings"
"461","04-03-2020","purchase","219","Yes","Current"
"461","05-02-2020","deposit","901","Yes","Savings"
"461","21-01-2020","withdrawal","5","No","Savings"
"461","09-02-2020","deposit","771","No","Savings"
"461","18-01-2020","withdrawal","158","Yes","Savings"
"461","06-02-2020","withdrawal","508","Yes","Current"
"461","01-01-2020","deposit","840","No","Savings"
"34","05-03-2020","purchase","165","No","Savings"
"34","26-02-2020","withdrawal","417","No","Current"
"34","13-02-2020","withdrawal","510","No","Savings"
"34","01-02-2020","purchase","396","Yes","Current"
"34","06-03-2020","deposit","327","Yes","Savings"
"281","08-03-2020","purchase","210","Yes","Salary"
"281","06-03-2020","deposit","701","No","Salary"
"281","13-02-2020","deposit","713","No","NRI"
"281","11-02-2020","deposit","875","Yes","Savings"
"281","29-01-2020","deposit","360","No","NRI"
"281","04-03-2020","withdrawal","102","Yes","Salary"
"281","15-01-2020","deposit","299","Yes","Current"
"281","04-04-2020","deposit","812","Yes","Current"
"281","05-03-2020","deposit","922","No","Current"
"281","25-03-2020","deposit","880","No","Savings"
"281","27-02-2020","purchase","832","No","Current"
"281","08-02-2020","withdrawal","304","No","Savings"
"281","24-03-2020","withdrawal","865","No","Savings"
"281","20-03-2020","withdrawal","929","No","Savings"
"281","11-01-2020","deposit","357","Yes","Savings"
"281","21-01-2020","withdrawal","838","No","Current"
"281","13-01-2020","purchase","198","Yes","Savings"
"281","02-02-2020","deposit","383","No","Savings"
"281","09-01-2020","withdrawal","147","No","Current"
"281","18-01-2020","purchase","229","No","Savings"
"281","07-03-2020","deposit","740","No","Current"
"391","06-04-2020","purchase","849","Yes","Savings"
"391","18-02-2020","purchase","454","Yes","Salary"
"391","29-03-2020","purchase","727","Yes","Salary"
"391","10-02-2020","deposit","133","No","NRI"
"391","13-04-2020","deposit","487","No","Savings"
"391","20-01-2020","deposit","733","Yes","NRI"
"391","25-01-2020","purchase","349","Yes","Salary"
"391","25-03-2020","purchase","393","No","Current"
"391","20-03-2020","deposit","795","No","Current"
"391","26-02-2020","purchase","280","No","Current"
"391","08-03-2020","deposit","595","No","Savings"
"45","13-02-2020","withdrawal","11","Yes","Current"
"45","28-02-2020","purchase","328","Yes","Savings"
"45","15-02-2020","withdrawal","10","Yes","Savings"
"45","03-02-2020","withdrawal","760","No","Savings"
"45","30-01-2020","purchase","316","No","Savings"
"45","27-01-2020","purchase","465","Yes","Current"
"45","09-03-2020","deposit","609","No","Savings"
"45","18-01-2020","purchase","281","Yes","Savings"
"45","15-01-2020","deposit","392","Yes","Current"
"45","31-03-2020","deposit","336","Yes","Savings"
"45","17-01-2020","deposit","915","No","Savings"
"45","29-03-2020","deposit","434","No","Current"
"45","18-02-2020","withdrawal","983","No","Savings"
"45","05-03-2020","deposit","357","No","Salary"
"45","25-01-2020","deposit","997","No","Salary"
"45","24-01-2020","withdrawal","656","No","NRI"
"45","16-01-2020","purchase","296","Yes","Savings"
"49","28-02-2020","deposit","510","No","NRI"
"49","23-03-2020","deposit","760","Yes","Salary"
"49","25-01-2020","deposit","541","No","Current"
"49","21-03-2020","purchase","521","No","Current"
"49","05-03-2020","purchase","806","No","Current"
"49","14-03-2020","deposit","366","No","Savings"
"49","24-02-2020","deposit","83","Yes","Current"
"49","04-03-2020","deposit","699","Yes","Savings"
"49","15-01-2020","purchase","127","Yes","Savings"
"49","19-01-2020","withdrawal","712","No","Savings"
"49","27-01-2020","withdrawal","531","No","Savings"
"49","20-03-2020","purchase","85","Yes","Current"
"49","25-03-2020","withdrawal","736","Yes","Savings"
"49","02-03-2020","withdrawal","681","No","Savings"
"49","11-02-2020","withdrawal","790","No","Current"
"49","30-03-2020","purchase","609","No","Savings"
"49","27-03-2020","purchase","644","No","Current"
"49","02-03-2020","deposit","295","Yes","Savings"
"473","02-04-2020","purchase","578","Yes","Salary"
"473","01-03-2020","purchase","900","Yes","Salary"
"473","16-03-2020","purchase","709","No","NRI"
"473","05-04-2020","withdrawal","721","No","Savings"
"473","06-02-2020","withdrawal","244","Yes","NRI"
"473","12-03-2020","deposit","375","No","Salary"
"473","31-03-2020","deposit","9","Yes","Current"
"473","08-04-2020","withdrawal","843","Yes","Current"
"473","28-03-2020","purchase","116","Yes","Current"
"473","30-03-2020","withdrawal","303","No","Savings"
"473","29-01-2020","purchase","834","No","Current"
"473","10-03-2020","withdrawal","954","No","Savings"
"473","04-03-2020","withdrawal","168","No","Savings"
"473","26-02-2020","withdrawal","437","No","Savings"
"473","31-01-2020","purchase","915","No","Savings"
"473","27-01-2020","deposit","909","Yes","Current"
"448","04-03-2020","deposit","334","No","Savings"
"448","31-01-2020","deposit","601","Yes","Savings"
"448","21-04-2020","purchase","795","No","Current"
"448","05-04-2020","withdrawal","667","No","Savings"
"448","29-03-2020","deposit","24","No","Current"
"448","03-04-2020","deposit","339","No","Savings"
"448","07-02-2020","purchase","737","Yes","Salary"
"448","27-02-2020","withdrawal","734","Yes","Salary"
"448","12-02-2020","deposit","566","Yes","NRI"
"448","29-03-2020","withdrawal","247","No","Savings"
"448","06-03-2020","deposit","135","No","NRI"
"448","22-02-2020","withdrawal","416","Yes","Salary"
"448","27-04-2020","withdrawal","723","Yes","Current"
"448","20-03-2020","withdrawal","497","No","Current"
"448","03-04-2020","deposit","176","No","Current"
"448","05-02-2020","withdrawal","948","No","Savings"
"448","01-04-2020","deposit","511","No","Current"
"448","25-03-2020","purchase","882","Yes","Savings"
"448","21-04-2020","deposit","817","Yes","Savings"
"448","27-04-2020","withdrawal","34","Yes","Savings"
"106","11-03-2020","deposit","60","No","Savings"
"106","22-02-2020","withdrawal","546","No","Current"
"106","09-02-2020","deposit","976","Yes","Savings"
"106","29-03-2020","purchase","271","No","Savings"
"106","17-04-2020","purchase","728","Yes","Current"
"106","19-04-2020","purchase","623","Yes","Savings"
"106","29-01-2020","withdrawal","304","Yes","Current"
"106","02-03-2020","withdrawal","443","No","Savings"
"106","07-02-2020","purchase","222","No","Salary"
"106","28-01-2020","withdrawal","261","No","Salary"
"106","01-02-2020","deposit","747","No","NRI"
"106","10-03-2020","deposit","453","No","Savings"
"106","21-03-2020","withdrawal","756","No","NRI"
"57","24-01-2020","deposit","178","Yes","Salary"
"57","24-01-2020","purchase","202","No","Current"
"57","13-02-2020","purchase","515","Yes","Current"
"57","21-01-2020","purchase","469","No","Current"
"57","03-03-2020","purchase","765","No","Savings"
"151","03-02-2020","purchase","640","No","Current"
"151","23-01-2020","deposit","922","No","Savings"
"151","26-03-2020","deposit","318","Yes","Savings"
"151","20-03-2020","purchase","428","Yes","Savings"
"151","29-03-2020","withdrawal","951","Yes","Savings"
"151","18-03-2020","deposit","169","No","Current"
"151","24-02-2020","withdrawal","722","No","Savings"
"151","21-01-2020","deposit","387","Yes","Savings"
"239","21-03-2020","deposit","586","Yes","Current"
"239","29-03-2020","withdrawal","718","No","Savings"
"239","12-03-2020","deposit","506","No","Savings"
"239","24-01-2020","purchase","40","No","Current"
"239","12-02-2020","deposit","716","No","Savings"
"239","18-01-2020","purchase","618","Yes","Salary"
"239","08-04-2020","deposit","468","Yes","Salary"
"239","09-03-2020","withdrawal","113","Yes","NRI"
"239","06-04-2020","deposit","829","No","Savings"
"239","29-03-2020","withdrawal","48","No","NRI"
"239","01-03-2020","purchase","345","Yes","Salary"
"239","25-01-2020","purchase","123","No","Current"
"253","25-04-2020","deposit","981","Yes","Current"
"253","07-02-2020","purchase","724","Yes","Current"
"253","30-01-2020","withdrawal","583","Yes","Savings"
"253","29-01-2020","withdrawal","971","No","Current"
"253","11-02-2020","deposit","463","No","Savings"
"253","24-03-2020","deposit","843","No","Savings"
"253","06-04-2020","deposit","239","No","Savings"
"253","11-02-2020","deposit","754","No","Savings"
"253","22-02-2020","purchase","492","No","Current"
"253","17-03-2020","purchase","723","Yes","Savings"
"253","04-04-2020","withdrawal","257","No","Savings"
"253","06-04-2020","withdrawal","990","Yes","Current"
"163","26-03-2020","withdrawal","792","No","Savings"
"163","02-04-2020","purchase","579","No","Current"
"163","03-04-2020","purchase","969","No","Savings"
"163","18-01-2020","purchase","596","No","Salary"
"163","02-03-2020","withdrawal","197","Yes","Salary"
"163","09-02-2020","purchase","118","Yes","NRI"
"163","04-04-2020","deposit","622","Yes","Savings"
"163","09-03-2020","withdrawal","747","No","NRI"
"163","14-03-2020","purchase","867","No","Salary"
"163","06-04-2020","deposit","581","Yes","Current"
"163","07-04-2020","deposit","406","Yes","Current"
"163","12-02-2020","purchase","137","No","Current"
"163","27-03-2020","withdrawal","185","No","Savings"
"399","06-02-2020","purchase","999","No","Current"
"399","13-01-2020","withdrawal","187","No","Savings"
"399","13-03-2020","deposit","804","Yes","Savings"
"399","13-03-2020","withdrawal","769","Yes","Savings"
"399","01-04-2020","withdrawal","229","Yes","Savings"
"399","07-03-2020","withdrawal","265","No","Current"
"399","14-02-2020","deposit","105","No","Savings"
"399","22-03-2020","withdrawal","957","Yes","Savings"
"358","16-01-2020","purchase","582","No","Current"
"358","02-04-2020","deposit","175","Yes","Savings"
"358","07-03-2020","deposit","906","Yes","Current"
"358","02-03-2020","purchase","340","Yes","Savings"
"358","02-02-2020","deposit","443","No","Salary"
"358","25-01-2020","withdrawal","992","No","Salary"
"358","30-03-2020","purchase","830","No","NRI"
"358","29-01-2020","deposit","383","No","Savings"
"31","24-03-2020","deposit","952","No","NRI"
"31","06-03-2020","purchase","247","No","Salary"
"31","18-03-2020","withdrawal","929","Yes","Current"
"423","05-02-2020","purchase","767","No","Current"
"423","23-01-2020","deposit","197","Yes","Current"
"423","01-03-2020","purchase","374","No","Savings"
"423","03-03-2020","deposit","983","No","Current"
"423","26-02-2020","deposit","144","No","Savings"
"423","05-03-2020","deposit","974","No","Savings"
"433","27-01-2020","deposit","287","Yes","Savings"
"433","24-03-2020","withdrawal","626","Yes","Savings"
"433","29-01-2020","deposit","454","Yes","Current"
"433","28-02-2020","deposit","95","No","Savings"
"433","14-02-2020","purchase","325","No","Savings"
"433","02-02-2020","deposit","633","Yes","Current"
"170","04-04-2020","purchase","617","Yes","Savings"
"170","15-03-2020","deposit","560","No","Current"
"170","20-03-2020","withdrawal","226","No","Savings"
"170","02-04-2020","purchase","392","No","Salary"
"170","03-04-2020","deposit","296","No","Salary"
"170","30-01-2020","withdrawal","406","Yes","NRI"
"170","11-02-2020","purchase","335","Yes","Savings"
"170","13-03-2020","purchase","773","Yes","NRI"
"170","15-03-2020","deposit","675","No","Salary"
"170","21-01-2020","deposit","339","No","Current"
"170","28-01-2020","withdrawal","759","Yes","Current"
"414","13-03-2020","deposit","863","No","Current"
"414","22-01-2020","deposit","711","Yes","Savings"
"414","04-03-2020","deposit","616","Yes","Current"
"414","28-01-2020","withdrawal","303","Yes","Savings"
"414","21-01-2020","withdrawal","414","No","Savings"
"322","26-02-2020","withdrawal","645","No","Savings"
"322","01-02-2020","deposit","328","No","Savings"
"322","20-02-2020","withdrawal","51","No","Current"
"322","02-02-2020","deposit","337","No","Savings"
"322","20-02-2020","withdrawal","285","No","Savings"
"322","18-03-2020","withdrawal","539","Yes","Current"
"322","15-02-2020","deposit","838","No","Savings"
"322","12-03-2020","purchase","492","Yes","Savings"
"322","09-03-2020","deposit","371","No","Current"
"322","29-01-2020","deposit","984","No","Savings"
"186","03-02-2020","purchase","368","No","Salary"
"186","25-03-2020","deposit","798","No","Salary"
"186","27-02-2020","deposit","833","Yes","NRI"
"186","08-04-2020","deposit","490","Yes","Savings"
"186","09-02-2020","deposit","354","Yes","NRI"
"186","12-04-2020","deposit","247","No","Salary"
"186","14-02-2020","deposit","259","No","Current"
"186","08-04-2020","purchase","743","Yes","Current"
"186","09-03-2020","deposit","943","Yes","Current"
"186","25-02-2020","purchase","267","No","Savings"
"186","31-01-2020","withdrawal","83","No","Current"
"186","27-01-2020","withdrawal","351","No","Savings"
"186","06-03-2020","purchase","93","No","Savings"
"186","07-04-2020","withdrawal","640","Yes","Savings"
"186","05-03-2020","purchase","780","Yes","Savings"
"186","23-03-2020","withdrawal","641","Yes","Current"
"186","27-03-2020","deposit","488","No","Savings"
"186","11-03-2020","purchase","130","No","Savings"
"421","28-01-2020","purchase","946","Yes","Current"
"421","25-03-2020","deposit","196","No","Savings"
"421","03-02-2020","deposit","523","Yes","Current"
"421","05-04-2020","deposit","900","Yes","Savings"
"421","04-03-2020","withdrawal","38","Yes","Salary"
"421","04-04-2020","purchase","175","No","Salary"
"421","12-02-2020","withdrawal","353","No","NRI"
"90","03-02-2020","deposit","290","No","Savings"
"90","07-03-2020","deposit","22","No","NRI"
"90","25-02-2020","withdrawal","217","No","Salary"
"90","31-01-2020","deposit","869","No","Current"
"90","23-02-2020","purchase","534","Yes","Current"
"90","10-02-2020","deposit","365","No","Current"
"90","26-02-2020","purchase","731","Yes","Savings"
"90","09-02-2020","withdrawal","830","No","Current"
"90","29-01-2020","withdrawal","434","No","Savings"
"90","13-04-2020","withdrawal","222","No","Savings"
"90","22-01-2020","deposit","472","No","Savings"
"90","30-03-2020","withdrawal","814","Yes","Savings"
"90","09-03-2020","deposit","279","Yes","Current"
"90","12-02-2020","purchase","393","Yes","Savings"
"90","28-03-2020","deposit","124","No","Savings"
"90","04-02-2020","withdrawal","111","No","Current"
"90","29-02-2020","deposit","132","Yes","Savings"
"90","22-01-2020","purchase","25","Yes","Current"
"90","16-02-2020","withdrawal","978","No","Savings"
"379","25-02-2020","purchase","473","No","Salary"
"379","03-02-2020","deposit","604","No","Salary"
"379","18-02-2020","withdrawal","93","No","NRI"
"379","10-02-2020","withdrawal","271","Yes","Savings"
"379","12-01-2020","purchase","486","Yes","NRI"
"379","04-04-2020","purchase","938","Yes","Salary"
"362","10-04-2020","deposit","463","Yes","Current"
"362","22-04-2020","deposit","716","No","Current"
"362","26-03-2020","withdrawal","74","No","Current"
"362","13-02-2020","deposit","65","No","Savings"
"362","27-03-2020","purchase","971","No","Current"
"395","23-01-2020","withdrawal","714","Yes","Savings"
"395","14-02-2020","deposit","868","Yes","Savings"
"395","02-03-2020","deposit","548","Yes","Savings"
"395","18-01-2020","purchase","507","No","Savings"
"395","23-03-2020","purchase","583","No","Current"
"395","21-01-2020","deposit","35","Yes","Savings"
"395","16-01-2020","purchase","636","No","Savings"
"395","04-03-2020","deposit","396","Yes","Current"
"395","31-03-2020","withdrawal","350","Yes","Savings"
"395","09-04-2020","purchase","820","Yes","Current"
"482","19-02-2020","withdrawal","26","No","Savings"
"482","05-03-2020","purchase","646","No","Salary"
"482","19-01-2020","deposit","764","No","Salary"
"482","06-01-2020","withdrawal","547","No","NRI"
"482","25-02-2020","deposit","206","No","Savings"
"482","22-02-2020","withdrawal","597","No","NRI"
"482","09-01-2020","withdrawal","60","Yes","Salary"
"482","05-03-2020","deposit","413","No","Current"
"482","04-02-2020","withdrawal","656","Yes","Current"
"482","05-03-2020","withdrawal","336","No","Current"
"482","29-01-2020","withdrawal","445","No","Savings"
"463","16-02-2020","withdrawal","835","No","Current"
"463","16-04-2020","purchase","393","No","Savings"
"463","10-03-2020","deposit","444","Yes","Savings"
"463","27-01-2020","deposit","285","Yes","Savings"
"463","30-03-2020","deposit","266","Yes","Savings"
"463","17-03-2020","deposit","102","No","Current"
"463","13-02-2020","deposit","81","No","Savings"
"463","08-03-2020","withdrawal","542","Yes","Savings"
"463","02-02-2020","purchase","760","No","Current"
"463","08-03-2020","withdrawal","731","Yes","Savings"
"463","25-02-2020","deposit","660","Yes","Savings"
"463","07-03-2020","deposit","822","Yes","Current"
"13","09-03-2020","withdrawal","543","No","Savings"
"13","13-03-2020","withdrawal","95","No","Salary"
"13","04-01-2020","withdrawal","87","No","Salary"
"13","22-01-2020","deposit","858","No","NRI"
"13","12-02-2020","withdrawal","456","No","Savings"
"13","04-02-2020","deposit","55","No","NRI"
"13","08-01-2020","deposit","107","Yes","Salary"
"13","16-03-2020","deposit","99","No","Current"
"13","13-02-2020","deposit","149","Yes","Current"
"13","14-03-2020","deposit","665","No","Current"
"13","13-02-2020","deposit","751","No","Savings"
"13","28-01-2020","purchase","664","No","Current"
"42","21-01-2020","deposit","989","No","Savings"
"42","25-02-2020","deposit","210","Yes","Savings"
"42","28-01-2020","withdrawal","696","Yes","Savings"
"42","24-02-2020","purchase","897","Yes","Savings"
"42","14-02-2020","deposit","900","No","Current"
"42","04-02-2020","purchase","457","No","Savings"
"42","09-04-2020","withdrawal","999","Yes","Savings"
"42","03-03-2020","withdrawal","163","No","Current"
"42","29-02-2020","deposit","855","Yes","Savings"
"42","14-03-2020","purchase","662","Yes","Current"
"42","30-03-2020","purchase","454","Yes","Savings"
"42","09-02-2020","deposit","9","No","Salary"
"42","02-03-2020","purchase","675","No","Salary"
"204","04-04-2020","deposit","306","No","NRI"
"204","24-02-2020","deposit","290","No","Savings"
"204","25-03-2020","deposit","548","No","NRI"
"190","06-04-2020","deposit","655","No","Salary"
"190","06-03-2020","purchase","449","Yes","Current"
"190","24-03-2020","deposit","513","No","Current"
"190","19-02-2020","deposit","445","Yes","Current"
"228","30-03-2020","purchase","711","No","Savings"
"228","27-02-2020","withdrawal","547","No","Current"
"228","28-03-2020","purchase","760","No","Savings"
"241","05-01-2020","purchase","141","No","Savings"
"28","12-02-2020","purchase","882","Yes","Savings"
"28","17-03-2020","withdrawal","501","Yes","Savings"
"28","06-04-2020","deposit","677","Yes","Current"
"28","02-02-2020","withdrawal","387","No","Savings"
"28","17-04-2020","deposit","823","No","Savings"
"28","16-03-2020","deposit","274","Yes","Current"
"28","25-03-2020","purchase","183","Yes","Savings"
"336","08-02-2020","purchase","457","No","Current"
"336","02-03-2020","deposit","730","No","Savings"
"336","06-04-2020","deposit","464","No","Salary"
"336","15-02-2020","withdrawal","681","No","Salary"
"12","23-03-2020","deposit","942","Yes","NRI"
"12","28-01-2020","withdrawal","110","Yes","Savings"
"12","18-03-2020","withdrawal","739","Yes","NRI"
"125","30-03-2020","purchase","946","No","Salary"
"125","29-02-2020","purchase","349","No","Current"
"125","19-03-2020","deposit","410","Yes","Current"
"125","26-02-2020","purchase","285","No","Current"
"125","23-03-2020","deposit","86","Yes","Savings"
"125","19-01-2020","withdrawal","506","Yes","Current"
"125","15-02-2020","purchase","939","Yes","Savings"
"125","16-02-2020","deposit","867","No","Savings"
"125","18-03-2020","withdrawal","65","No","Savings"
"125","17-02-2020","purchase","982","No","Savings"
"125","28-01-2020","withdrawal","922","No","Current"
"125","30-03-2020","deposit","558","No","Savings"
"360","17-03-2020","withdrawal","408","No","Savings"
"360","06-04-2020","purchase","954","Yes","Current"
"360","21-02-2020","purchase","21","No","Savings"
"360","28-03-2020","deposit","531","Yes","Current"
"360","04-04-2020","deposit","977","No","Savings"
"360","20-01-2020","deposit","549","No","Salary"
"360","12-03-2020","purchase","951","No","Salary"
"360","11-04-2020","deposit","908","No","NRI"
"360","27-02-2020","withdrawal","654","Yes","Savings"
"360","26-01-2020","purchase","159","Yes","NRI"
"360","10-02-2020","deposit","912","Yes","Salary"
"360","31-01-2020","withdrawal","461","No","Current"
"360","23-02-2020","withdrawal","337","No","Current"
"360","27-02-2020","deposit","979","Yes","Current"
"360","19-01-2020","withdrawal","77","Yes","Savings"
"360","25-01-2020","withdrawal","915","No","Current"
"360","27-01-2020","withdrawal","628","No","Savings"
"370","20-01-2020","withdrawal","572","No","Savings"
"370","06-04-2020","deposit","597","No","Savings"
"370","09-02-2020","deposit","452","Yes","Savings"
"370","09-04-2020","purchase","782","Yes","Current"
"370","30-01-2020","withdrawal","693","Yes","Savings"
"370","16-02-2020","deposit","582","No","Savings"
"370","26-02-2020","deposit","161","No","Current"
"370","13-03-2020","purchase","520","Yes","Savings"
"370","23-03-2020","deposit","669","No","Savings"
"370","26-01-2020","purchase","329","Yes","Current"
"370","18-01-2020","purchase","161","Yes","Savings"
"370","20-01-2020","withdrawal","903","Yes","Salary"
"370","08-02-2020","purchase","928","No","Salary"
"370","18-02-2020","deposit","393","No","NRI"
"370","13-03-2020","deposit","175","No","Savings"
"88","08-04-2020","withdrawal","84","No","NRI"
"88","17-02-2020","deposit","732","No","Salary"
"88","27-03-2020","purchase","580","No","Current"
"88","04-02-2020","deposit","188","Yes","Current"
"88","26-02-2020","withdrawal","85","No","Current"
"88","28-01-2020","purchase","943","Yes","Savings"
"88","20-01-2020","deposit","236","No","Current"
"88","04-02-2020","purchase","48","No","Savings"
"88","10-03-2020","purchase","908","No","Savings"
"446","04-03-2020","withdrawal","837","No","Savings"
"446","23-03-2020","deposit","372","Yes","Savings"
"446","03-04-2020","deposit","458","Yes","Current"
"18","03-04-2020","deposit","27","Yes","Savings"
"18","12-03-2020","deposit","354","No","Savings"
"18","08-03-2020","withdrawal","588","No","Current"
"18","25-03-2020","deposit","374","Yes","Savings"
"18","06-02-2020","withdrawal","865","Yes","Current"
"18","13-02-2020","purchase","316","No","Savings"
"18","17-03-2020","withdrawal","558","No","Salary"
"139","28-03-2020","withdrawal","690","No","Salary"
"139","07-03-2020","withdrawal","983","No","NRI"
"139","03-03-2020","withdrawal","442","Yes","Savings"
"139","01-03-2020","withdrawal","613","Yes","NRI"
"139","31-01-2020","deposit","389","Yes","Salary"
"139","26-01-2020","purchase","95","No","Current"
"139","10-03-2020","deposit","951","No","Current"
"139","18-01-2020","withdrawal","353","Yes","Current"
"139","04-03-2020","deposit","830","No","Savings"
